timestamp,measured,forecast,lower,upper,elia_forecast
2020-05-27 18:00:00+00:00,178.85,147.64680425200785,103.85614555220695,206.09220946339755,165.12
2020-05-27 19:00:00+00:00,185.4925,147.04333201288253,103.90459806393105,211.64832562326438,174.65750000000003
2020-05-27 20:00:00+00:00,174.23000000000005,148.39660427630184,89.92942364499191,208.3198335849612,169.115
2020-05-27 21:00:00+00:00,144.165,165.80515013132108,97.90426674169625,227.14935112516875,161.64249999999996
2020-05-27 22:00:00+00:00,148.51,118.58201144234032,77.05435626234025,178.5959154649617,142.81249999999997
2020-05-27 23:00:00+00:00,142.0,119.73735073786641,76.2773006093595,167.5870853034862,137.9275
2020-05-28 00:00:00+00:00,147.2875,168.6342370956879,88.99048562153523,190.1779196031844,136.72
2020-05-28 01:00:00+00:00,154.0625,141.9675411772134,82.64267684382254,181.4889603518916,131.965
2020-05-28 02:00:00+00:00,196.86,136.8975477788989,79.378350870141,188.3599010756033,129.9875
2020-05-28 03:00:00+00:00,211.645,134.41524090442408,98.6727145185283,187.14957417675686,135.615
2020-05-28 04:00:00+00:00,215.545,151.09719381949444,91.70448434033743,201.24530492310825,141.57500000000005
2020-05-28 05:00:00+00:00,209.3125,152.54598036090175,106.29097702760934,223.41442647062325,133.8825
